schedule_date,emp_id,full_name,first_name,last_name,scheduled
2022-12-24,5,Burtie Connar,Burtie,Connar,false
2022-12-24,6,Graig Colvin,Graig,Colvin,true
2022-12-24,10,Aile Antonazzi,Aile,Antonazzi,false
2022-12-24,4,Micheil Manklow,Micheil,Manklow,false
2022-12-24,7,Jennilee Brimson,Jennilee,Brimson,true
2022-12-24,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2022-12-25,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2022-12-25,10,Aile Antonazzi,Aile,Antonazzi,false
2022-12-25,1,Brooke Spurgeon,Brooke,Spurgeon,false
2022-12-25,3,Maressa Dearell,Maressa,Dearell,true
2022-12-25,5,Burtie Connar,Burtie,Connar,false
2022-12-25,4,Micheil Manklow,Micheil,Manklow,true
2022-12-25,6,Graig Colvin,Graig,Colvin,false
2022-12-25,2,Curtis Utterson,Curtis,Utterson,false
2022-12-25,7,Jennilee Brimson,Jennilee,Brimson,false
2022-12-25,9,Chet Fitzharris,Chet,Fitzharris,false
2022-12-26,10,Aile Antonazzi,Aile,Antonazzi,false
2022-12-26,3,Maressa Dearell,Maressa,Dearell,true
2022-12-26,2,Curtis Utterson,Curtis,Utterson,false
2022-12-26,1,Brooke Spurgeon,Brooke,Spurgeon,false
2022-12-26,4,Micheil Manklow,Micheil,Manklow,true
2022-12-26,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2022-12-26,7,Jennilee Brimson,Jennilee,Brimson,false
2022-12-26,9,Chet Fitzharris,Chet,Fitzharris,false
2022-12-26,5,Burtie Connar,Burtie,Connar,false
2022-12-26,6,Graig Colvin,Graig,Colvin,false
2022-12-27,9,Chet Fitzharris,Chet,Fitzharris,false
2022-12-27,1,Brooke Spurgeon,Brooke,Spurgeon,false
2022-12-27,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2022-12-27,5,Burtie Connar,Burtie,Connar,false
2022-12-27,4,Micheil Manklow,Micheil,Manklow,true
2022-12-27,2,Curtis Utterson,Curtis,Utterson,false
2022-12-27,6,Graig Colvin,Graig,Colvin,false
2022-12-27,3,Maressa Dearell,Maressa,Dearell,true
2022-12-27,7,Jennilee Brimson,Jennilee,Brimson,false
2022-12-27,10,Aile Antonazzi,Aile,Antonazzi,false
2022-12-28,1,Brooke Spurgeon,Brooke,Spurgeon,false
2022-12-28,5,Burtie Connar,Burtie,Connar,false
2022-12-28,4,Micheil Manklow,Micheil,Manklow,true
2022-12-28,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2022-12-28,7,Jennilee Brimson,Jennilee,Brimson,false
2022-12-28,2,Curtis Utterson,Curtis,Utterson,false
2022-12-28,9,Chet Fitzharris,Chet,Fitzharris,false
2022-12-28,6,Graig Colvin,Graig,Colvin,false
2022-12-28,3,Maressa Dearell,Maressa,Dearell,true
2022-12-28,10,Aile Antonazzi,Aile,Antonazzi,false
2022-12-29,4,Micheil Manklow,Micheil,Manklow,true
2022-12-29,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2022-12-29,7,Jennilee Brimson,Jennilee,Brimson,false
2022-12-29,9,Chet Fitzharris,Chet,Fitzharris,false
2022-12-29,3,Maressa Dearell,Maressa,Dearell,true
2022-12-29,2,Curtis Utterson,Curtis,Utterson,false
2022-12-29,6,Graig Colvin,Graig,Colvin,false
2022-12-29,5,Burtie Connar,Burtie,Connar,false
2022-12-29,10,Aile Antonazzi,Aile,Antonazzi,false
2022-12-29,1,Brooke Spurgeon,Brooke,Spurgeon,false
2022-12-30,4,Micheil Manklow,Micheil,Manklow,false
2022-12-30,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2022-12-30,7,Jennilee Brimson,Jennilee,Brimson,false
2022-12-30,9,Chet Fitzharris,Chet,Fitzharris,false
2022-12-30,3,Maressa Dearell,Maressa,Dearell,false
2022-12-30,2,Curtis Utterson,Curtis,Utterson,false
2022-12-30,6,Graig Colvin,Graig,Colvin,false
2022-12-30,5,Burtie Connar,Burtie,Connar,false
2022-12-30,10,Aile Antonazzi,Aile,Antonazzi,false
2022-12-30,1,Brooke Spurgeon,Brooke,Spurgeon,false
2022-12-31,1,Brooke Spurgeon,Brooke,Spurgeon,false
2022-12-31,5,Burtie Connar,Burtie,Connar,false
2022-12-31,4,Micheil Manklow,Micheil,Manklow,true
2022-12-31,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2022-12-31,7,Jennilee Brimson,Jennilee,Brimson,false
2022-12-31,9,Chet Fitzharris,Chet,Fitzharris,false
2022-12-31,6,Graig Colvin,Graig,Colvin,false
2022-12-31,2,Curtis Utterson,Curtis,Utterson,false
2022-12-31,3,Maressa Dearell,Maressa,Dearell,true
2022-12-31,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-01,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-01-01,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-01,5,Burtie Connar,Burtie,Connar,false
2023-01-01,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-01,4,Micheil Manklow,Micheil,Manklow,false
2023-01-01,6,Graig Colvin,Graig,Colvin,false
2023-01-01,2,Curtis Utterson,Curtis,Utterson,false
2023-01-01,3,Maressa Dearell,Maressa,Dearell,false
2023-01-01,10,Aile Antonazzi,Aile,Antonazzi,true
2023-01-01,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-02,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-01-02,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-02,6,Graig Colvin,Graig,Colvin,false
2023-01-02,3,Maressa Dearell,Maressa,Dearell,false
2023-01-02,5,Burtie Connar,Burtie,Connar,false
2023-01-02,2,Curtis Utterson,Curtis,Utterson,false
2023-01-02,10,Aile Antonazzi,Aile,Antonazzi,true
2023-01-02,4,Micheil Manklow,Micheil,Manklow,false
2023-01-02,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-02,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-03,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-01-03,4,Micheil Manklow,Micheil,Manklow,false
2023-01-03,5,Burtie Connar,Burtie,Connar,false
2023-01-03,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-03,10,Aile Antonazzi,Aile,Antonazzi,true
2023-01-03,2,Curtis Utterson,Curtis,Utterson,false
2023-01-03,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-03,6,Graig Colvin,Graig,Colvin,false
2023-01-03,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-03,3,Maressa Dearell,Maressa,Dearell,false
2023-01-04,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-01-04,5,Burtie Connar,Burtie,Connar,false
2023-01-04,4,Micheil Manklow,Micheil,Manklow,false
2023-01-04,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-04,2,Curtis Utterson,Curtis,Utterson,false
2023-01-04,10,Aile Antonazzi,Aile,Antonazzi,true
2023-01-04,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-04,3,Maressa Dearell,Maressa,Dearell,false
2023-01-04,6,Graig Colvin,Graig,Colvin,false
2023-01-04,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-05,4,Micheil Manklow,Micheil,Manklow,false
2023-01-05,2,Curtis Utterson,Curtis,Utterson,false
2023-01-05,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-05,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-05,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-05,3,Maressa Dearell,Maressa,Dearell,false
2023-01-05,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-01-05,5,Burtie Connar,Burtie,Connar,false
2023-01-05,6,Graig Colvin,Graig,Colvin,false
2023-01-05,10,Aile Antonazzi,Aile,Antonazzi,true
2023-01-06,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-06,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-06,2,Curtis Utterson,Curtis,Utterson,false
2023-01-06,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-06,3,Maressa Dearell,Maressa,Dearell,false
2023-01-06,6,Graig Colvin,Graig,Colvin,false
2023-01-06,5,Burtie Connar,Burtie,Connar,false
2023-01-06,10,Aile Antonazzi,Aile,Antonazzi,true
2023-01-06,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-01-06,4,Micheil Manklow,Micheil,Manklow,false
2023-01-07,4,Micheil Manklow,Micheil,Manklow,false
2023-01-07,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-07,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-07,3,Maressa Dearell,Maressa,Dearell,false
2023-01-07,9,Chet Fitzharris,Chet,Fitzharris,true
2023-01-07,2,Curtis Utterson,Curtis,Utterson,true
2023-01-07,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-07,6,Graig Colvin,Graig,Colvin,false
2023-01-07,5,Burtie Connar,Burtie,Connar,true
2023-01-07,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-08,2,Curtis Utterson,Curtis,Utterson,false
2023-01-08,5,Burtie Connar,Burtie,Connar,false
2023-01-08,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-08,4,Micheil Manklow,Micheil,Manklow,false
2023-01-08,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-08,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-08,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-08,6,Graig Colvin,Graig,Colvin,false
2023-01-08,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-08,3,Maressa Dearell,Maressa,Dearell,false
2023-01-09,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-09,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-09,9,Chet Fitzharris,Chet,Fitzharris,true
2023-01-09,3,Maressa Dearell,Maressa,Dearell,false
2023-01-09,2,Curtis Utterson,Curtis,Utterson,true
2023-01-09,6,Graig Colvin,Graig,Colvin,false
2023-01-09,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-09,4,Micheil Manklow,Micheil,Manklow,false
2023-01-09,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-09,5,Burtie Connar,Burtie,Connar,true
2023-01-10,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-10,3,Maressa Dearell,Maressa,Dearell,false
2023-01-10,9,Chet Fitzharris,Chet,Fitzharris,true
2023-01-10,2,Curtis Utterson,Curtis,Utterson,true
2023-01-10,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-10,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-10,4,Micheil Manklow,Micheil,Manklow,false
2023-01-10,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-10,6,Graig Colvin,Graig,Colvin,false
2023-01-10,5,Burtie Connar,Burtie,Connar,true
2023-01-11,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-11,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-11,4,Micheil Manklow,Micheil,Manklow,false
2023-01-11,6,Graig Colvin,Graig,Colvin,false
2023-01-11,2,Curtis Utterson,Curtis,Utterson,false
2023-01-11,3,Maressa Dearell,Maressa,Dearell,false
2023-01-11,5,Burtie Connar,Burtie,Connar,false
2023-01-11,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-11,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-11,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-12,4,Micheil Manklow,Micheil,Manklow,false
2023-01-12,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-12,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-12,3,Maressa Dearell,Maressa,Dearell,false
2023-01-12,6,Graig Colvin,Graig,Colvin,false
2023-01-12,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-12,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-12,5,Burtie Connar,Burtie,Connar,false
2023-01-12,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-12,2,Curtis Utterson,Curtis,Utterson,false
2023-01-13,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-13,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-13,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-13,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-13,9,Chet Fitzharris,Chet,Fitzharris,true
2023-01-13,3,Maressa Dearell,Maressa,Dearell,false
2023-01-13,2,Curtis Utterson,Curtis,Utterson,true
2023-01-13,5,Burtie Connar,Burtie,Connar,true
2023-01-13,6,Graig Colvin,Graig,Colvin,false
2023-01-13,4,Micheil Manklow,Micheil,Manklow,false
2023-01-14,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-14,5,Burtie Connar,Burtie,Connar,false
2023-01-14,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-14,4,Micheil Manklow,Micheil,Manklow,false
2023-01-14,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-14,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-14,2,Curtis Utterson,Curtis,Utterson,false
2023-01-14,6,Graig Colvin,Graig,Colvin,false
2023-01-14,3,Maressa Dearell,Maressa,Dearell,false
2023-01-14,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-15,9,Chet Fitzharris,Chet,Fitzharris,true
2023-01-15,5,Burtie Connar,Burtie,Connar,true
2023-01-15,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-15,4,Micheil Manklow,Micheil,Manklow,false
2023-01-15,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-15,3,Maressa Dearell,Maressa,Dearell,false
2023-01-15,6,Graig Colvin,Graig,Colvin,false
2023-01-15,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-15,2,Curtis Utterson,Curtis,Utterson,true
2023-01-15,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-16,3,Maressa Dearell,Maressa,Dearell,false
2023-01-16,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-16,4,Micheil Manklow,Micheil,Manklow,false
2023-01-16,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-16,9,Chet Fitzharris,Chet,Fitzharris,true
2023-01-16,2,Curtis Utterson,Curtis,Utterson,true
2023-01-16,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-16,5,Burtie Connar,Burtie,Connar,true
2023-01-16,6,Graig Colvin,Graig,Colvin,false
2023-01-16,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-17,5,Burtie Connar,Burtie,Connar,false
2023-01-17,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-17,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-17,2,Curtis Utterson,Curtis,Utterson,false
2023-01-17,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-17,6,Graig Colvin,Graig,Colvin,false
2023-01-17,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-17,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-17,4,Micheil Manklow,Micheil,Manklow,false
2023-01-17,3,Maressa Dearell,Maressa,Dearell,false
2023-01-18,5,Burtie Connar,Burtie,Connar,false
2023-01-18,4,Micheil Manklow,Micheil,Manklow,false
2023-01-18,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-18,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-18,3,Maressa Dearell,Maressa,Dearell,false
2023-01-18,6,Graig Colvin,Graig,Colvin,true
2023-01-18,7,Jennilee Brimson,Jennilee,Brimson,true
2023-01-18,2,Curtis Utterson,Curtis,Utterson,false
2023-01-18,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-18,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-19,7,Jennilee Brimson,Jennilee,Brimson,true
2023-01-19,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-19,3,Maressa Dearell,Maressa,Dearell,false
2023-01-19,6,Graig Colvin,Graig,Colvin,true
2023-01-19,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-19,4,Micheil Manklow,Micheil,Manklow,false
2023-01-19,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-19,5,Burtie Connar,Burtie,Connar,false
2023-01-19,2,Curtis Utterson,Curtis,Utterson,false
2023-01-19,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-20,6,Graig Colvin,Graig,Colvin,false
2023-01-20,5,Burtie Connar,Burtie,Connar,false
2023-01-20,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-20,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-20,3,Maressa Dearell,Maressa,Dearell,false
2023-01-20,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-20,4,Micheil Manklow,Micheil,Manklow,false
2023-01-20,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-20,2,Curtis Utterson,Curtis,Utterson,false
2023-01-20,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-21,5,Burtie Connar,Burtie,Connar,false
2023-01-21,4,Micheil Manklow,Micheil,Manklow,false
2023-01-21,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-21,3,Maressa Dearell,Maressa,Dearell,false
2023-01-21,6,Graig Colvin,Graig,Colvin,true
2023-01-21,2,Curtis Utterson,Curtis,Utterson,false
2023-01-21,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-21,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-21,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-21,7,Jennilee Brimson,Jennilee,Brimson,true
2023-01-22,4,Micheil Manklow,Micheil,Manklow,false
2023-01-22,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-22,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-22,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-22,3,Maressa Dearell,Maressa,Dearell,false
2023-01-22,2,Curtis Utterson,Curtis,Utterson,false
2023-01-22,5,Burtie Connar,Burtie,Connar,false
2023-01-22,6,Graig Colvin,Graig,Colvin,true
2023-01-22,7,Jennilee Brimson,Jennilee,Brimson,true
2023-01-22,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-23,5,Burtie Connar,Burtie,Connar,false
2023-01-23,4,Micheil Manklow,Micheil,Manklow,false
2023-01-23,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-23,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-23,3,Maressa Dearell,Maressa,Dearell,false
2023-01-23,6,Graig Colvin,Graig,Colvin,true
2023-01-23,7,Jennilee Brimson,Jennilee,Brimson,true
2023-01-23,2,Curtis Utterson,Curtis,Utterson,false
2023-01-23,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-23,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-24,5,Burtie Connar,Burtie,Connar,false
2023-01-24,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-24,4,Micheil Manklow,Micheil,Manklow,false
2023-01-24,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-24,3,Maressa Dearell,Maressa,Dearell,false
2023-01-24,6,Graig Colvin,Graig,Colvin,false
2023-01-24,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-24,2,Curtis Utterson,Curtis,Utterson,false
2023-01-24,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-24,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-25,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-25,3,Maressa Dearell,Maressa,Dearell,false
2023-01-25,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-25,6,Graig Colvin,Graig,Colvin,true
2023-01-25,2,Curtis Utterson,Curtis,Utterson,false
2023-01-25,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-25,4,Micheil Manklow,Micheil,Manklow,false
2023-01-25,5,Burtie Connar,Burtie,Connar,false
2023-01-25,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-01-25,7,Jennilee Brimson,Jennilee,Brimson,true
2023-01-26,5,Burtie Connar,Burtie,Connar,false
2023-01-26,4,Micheil Manklow,Micheil,Manklow,true
2023-01-26,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2023-01-26,3,Maressa Dearell,Maressa,Dearell,true
2023-01-26,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-26,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-26,2,Curtis Utterson,Curtis,Utterson,false
2023-01-26,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-26,6,Graig Colvin,Graig,Colvin,false
2023-01-26,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-27,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-27,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-27,5,Burtie Connar,Burtie,Connar,false
2023-01-27,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2023-01-27,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-27,6,Graig Colvin,Graig,Colvin,false
2023-01-27,4,Micheil Manklow,Micheil,Manklow,true
2023-01-27,2,Curtis Utterson,Curtis,Utterson,false
2023-01-27,3,Maressa Dearell,Maressa,Dearell,true
2023-01-27,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-28,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-28,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-28,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2023-01-28,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-28,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-28,3,Maressa Dearell,Maressa,Dearell,true
2023-01-28,2,Curtis Utterson,Curtis,Utterson,false
2023-01-28,5,Burtie Connar,Burtie,Connar,false
2023-01-28,6,Graig Colvin,Graig,Colvin,false
2023-01-28,4,Micheil Manklow,Micheil,Manklow,true
2023-01-29,6,Graig Colvin,Graig,Colvin,false
2023-01-29,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-29,3,Maressa Dearell,Maressa,Dearell,true
2023-01-29,2,Curtis Utterson,Curtis,Utterson,false
2023-01-29,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-29,5,Burtie Connar,Burtie,Connar,false
2023-01-29,4,Micheil Manklow,Micheil,Manklow,true
2023-01-29,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2023-01-29,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-29,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-30,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-30,5,Burtie Connar,Burtie,Connar,false
2023-01-30,4,Micheil Manklow,Micheil,Manklow,true
2023-01-30,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2023-01-30,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-30,2,Curtis Utterson,Curtis,Utterson,false
2023-01-30,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-30,6,Graig Colvin,Graig,Colvin,false
2023-01-30,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-30,3,Maressa Dearell,Maressa,Dearell,true
2023-01-31,9,Chet Fitzharris,Chet,Fitzharris,false
2023-01-31,7,Jennilee Brimson,Jennilee,Brimson,false
2023-01-31,6,Graig Colvin,Graig,Colvin,false
2023-01-31,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,true
2023-01-31,2,Curtis Utterson,Curtis,Utterson,false
2023-01-31,3,Maressa Dearell,Maressa,Dearell,true
2023-01-31,10,Aile Antonazzi,Aile,Antonazzi,false
2023-01-31,4,Micheil Manklow,Micheil,Manklow,true
2023-01-31,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-01-31,5,Burtie Connar,Burtie,Connar,false
2023-02-01,4,Micheil Manklow,Micheil,Manklow,false
2023-02-01,7,Jennilee Brimson,Jennilee,Brimson,false
2023-02-01,9,Chet Fitzharris,Chet,Fitzharris,false
2023-02-01,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-02-01,2,Curtis Utterson,Curtis,Utterson,false
2023-02-01,3,Maressa Dearell,Maressa,Dearell,false
2023-02-01,6,Graig Colvin,Graig,Colvin,false
2023-02-01,10,Aile Antonazzi,Aile,Antonazzi,true
2023-02-01,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-02-01,5,Burtie Connar,Burtie,Connar,false
2023-02-02,7,Jennilee Brimson,Jennilee,Brimson,false
2023-02-02,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-02-02,5,Burtie Connar,Burtie,Connar,false
2023-02-02,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-02-02,9,Chet Fitzharris,Chet,Fitzharris,false
2023-02-02,6,Graig Colvin,Graig,Colvin,false
2023-02-02,4,Micheil Manklow,Micheil,Manklow,false
2023-02-02,2,Curtis Utterson,Curtis,Utterson,false
2023-02-02,3,Maressa Dearell,Maressa,Dearell,false
2023-02-02,10,Aile Antonazzi,Aile,Antonazzi,true
2023-02-03,7,Jennilee Brimson,Jennilee,Brimson,false
2023-02-03,10,Aile Antonazzi,Aile,Antonazzi,true
2023-02-03,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-02-03,5,Burtie Connar,Burtie,Connar,false
2023-02-03,4,Micheil Manklow,Micheil,Manklow,false
2023-02-03,9,Chet Fitzharris,Chet,Fitzharris,false
2023-02-03,6,Graig Colvin,Graig,Colvin,false
2023-02-03,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-02-03,2,Curtis Utterson,Curtis,Utterson,false
2023-02-03,3,Maressa Dearell,Maressa,Dearell,false
2023-02-04,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-02-04,5,Burtie Connar,Burtie,Connar,false
2023-02-04,3,Maressa Dearell,Maressa,Dearell,false
2023-02-04,4,Micheil Manklow,Micheil,Manklow,false
2023-02-04,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-02-04,7,Jennilee Brimson,Jennilee,Brimson,false
2023-02-04,9,Chet Fitzharris,Chet,Fitzharris,false
2023-02-04,6,Graig Colvin,Graig,Colvin,false
2023-02-04,10,Aile Antonazzi,Aile,Antonazzi,false
2023-02-04,2,Curtis Utterson,Curtis,Utterson,false
2023-02-05,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-02-05,10,Aile Antonazzi,Aile,Antonazzi,true
2023-02-05,5,Burtie Connar,Burtie,Connar,false
2023-02-05,7,Jennilee Brimson,Jennilee,Brimson,false
2023-02-05,4,Micheil Manklow,Micheil,Manklow,false
2023-02-05,2,Curtis Utterson,Curtis,Utterson,false
2023-02-05,9,Chet Fitzharris,Chet,Fitzharris,false
2023-02-05,6,Graig Colvin,Graig,Colvin,false
2023-02-05,1,Brooke Spurgeon,Brooke,Spurgeon,true
2023-02-05,3,Maressa Dearell,Maressa,Dearell,false
2023-02-06,7,Jennilee Brimson,Jennilee,Brimson,false
2023-02-06,3,Maressa Dearell,Maressa,Dearell,false
2023-02-06,5,Burtie Connar,Burtie,Connar,false
2023-02-06,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-02-06,9,Chet Fitzharris,Chet,Fitzharris,false
2023-02-06,6,Graig Colvin,Graig,Colvin,false
2023-02-06,4,Micheil Manklow,Micheil,Manklow,false
2023-02-06,2,Curtis Utterson,Curtis,Utterson,false
2023-02-06,10,Aile Antonazzi,Aile,Antonazzi,true
